gbifID,stateProvince,decimalLatitude,decimalLongitude,year,basisOfRecord
2430280466,California,35.213487,-118.095424,2011,PRESERVED_SPECIMEN
2430504866,California,35.22245,-115.373217,2010,PRESERVED_SPECIMEN
3764105995,California,35.22248,-117.339212,2022,HUMAN_OBSERVATION
2430129303,California,35.2248,-115.304183,2011,PRESERVED_SPECIMEN
2270192282,California,35.225,-119.746,1978,PRESERVED_SPECIMEN
2270180777,California,35.229,-119.742,1986,PRESERVED_SPECIMEN
2610079112,California,35.2309,-115.48165,2016,PRESERVED_SPECIMEN
3053418081,California,35.2338,-119.751,1986,PRESERVED_SPECIMEN
2270266945,California,35.234248,-115.48474,1961,PRESERVED_SPECIMEN
2397440513,California,35.235798,-117.872168,2015,HUMAN_OBSERVATION
2430084650,California,35.236308,-119.713302,2004,PRESERVED_SPECIMEN
2270190986,California,35.236813,-119.847249,1950,PRESERVED_SPECIMEN
2270190629,California,35.236813,-119.847249,1950,PRESERVED_SPECIMEN
2397466693,California,35.239558,-119.744788,2019,HUMAN_OBSERVATION
2397466706,California,35.239575,-119.745347,2019,HUMAN_OBSERVATION
2397467067,California,35.24358,-119.802498,2019,HUMAN_OBSERVATION
2610093504,California,35.24855,-117.214617,2017,PRESERVED_SPECIMEN
2422467123,California,35.25223,-115.15913,2010,PRESERVED_SPECIMEN
2430378294,California,35.252233,-115.159133,2010,PRESERVED_SPECIMEN
3125181802,California,35.2535,-117.612,1946,PRESERVED_SPECIMEN
2397465975,California,35.254658,-119.776878,2019,HUMAN_OBSERVATION
1457640077,California,35.254661,-119.776864,2017,HUMAN_OBSERVATION
2422517136,California,35.25972,-116.89139,2016,PRESERVED_SPECIMEN
2989949900,California,35.260252,-119.509994,1981,PRESERVED_SPECIMEN
2989947887,California,35.260252,-119.509994,1981,PRESERVED_SPECIMEN
3125186776,California,35.26048,-115.32194,1976,PRESERVED_SPECIMEN
2430387834,California,35.263067,-115.709283,2013,PRESERVED_SPECIMEN
3125054768,California,35.26307,-115.70928,2013,PRESERVED_SPECIMEN
2422492444,California,35.26307,-115.70928,2013,PRESERVED_SPECIMEN
2610078615,California,35.269267,-115.12945,2016,PRESERVED_SPECIMEN
2565961957,California,35.2708,-115.2783,1973,PRESERVED_SPECIMEN
2430421855,California,35.2708,-115.2783,1973,PRESERVED_SPECIMEN
2430507137,California,35.278367,-115.205167,2013,PRESERVED_SPECIMEN
3125049763,California,35.27837,-115.20517,2013,PRESERVED_SPECIMEN
3385141877,California,35.278543,-115.249258,2014,HUMAN_OBSERVATION
2430399601,California,35.2791,-115.249067,2013,PRESERVED_SPECIMEN
2422510826,California,35.27911,-115.24908,2013,PRESERVED_SPECIMEN
2430031047,California,35.283467,-115.2706,2014,PRESERVED_SPECIMEN
3125187791,California,35.28347,-115.2706,2014,PRESERVED_SPECIMEN
3079856833,California,35.283519,-115.683239,2021,HUMAN_OBSERVATION
3873244658,California,35.287792,-117.48738,2022,HUMAN_OBSERVATION
2422495467,California,35.28887,-115.22527,2012,PRESERVED_SPECIMEN
3759925650,California,35.2909,-118.124589,2022,HUMAN_OBSERVATION
2430523747,California,35.291983,-115.123583,2013,PRESERVED_SPECIMEN
2430433402,California,35.294433,-115.140983,2012,PRESERVED_SPECIMEN
2430496424,California,35.301823,-118.135787,,PRESERVED_SPECIMEN
1805185232,California,35.30255,-118.121692,,PRESERVED_SPECIMEN
2579357390,California,35.304497,-118.102019,2020,HUMAN_OBSERVATION
2422325284,California,35.31044,-118.09467,1998,PRESERVED_SPECIMEN
2430082947,California,35.310444,-118.094667,1998,PRESERVED_SPECIMEN
2430127473,California,35.328675,-119.626643,1940,PRESERVED_SPECIMEN
3125188802,California,35.3311,-115.2535,1971,PRESERVED_SPECIMEN
3125183797,California,35.3311,-115.2535,1971,PRESERVED_SPECIMEN
2451544741,California,35.33436172,-119.6227731,1957,PRESERVED_SPECIMEN
2445053406,California,35.34268,-118.111411,2019,HUMAN_OBSERVATION
2430196553,California,35.35371,-115.09512,2013,PRESERVED_SPECIMEN
2610082460,California,35.354643,-117.420919,2017,PRESERVED_SPECIMEN
2418047501,California,35.3575,-117.348333,2008,PRESERVED_SPECIMEN
2418047322,California,35.3575,-117.348333,2008,PRESERVED_SPECIMEN
2430447582,California,35.363261,-117.981616,1932,PRESERVED_SPECIMEN
2422301941,California,35.36347,-119.58008,1987,PRESERVED_SPECIMEN
3053340789,California,35.364,-117.983,1937,PRESERVED_SPECIMEN
2430446130,California,35.36851405,-117.6569681,1937,PRESERVED_SPECIMEN
2027498975,California,35.3686,-117.658,1966,PRESERVED_SPECIMEN
3406870638,California,35.36861,-117.65722,1931,PRESERVED_SPECIMEN
3406822704,California,35.36861,-117.65722,1931,PRESERVED_SPECIMEN
2426901702,California,35.37,-117.65,1959,PRESERVED_SPECIMEN
3044562910,California,35.371588,-117.990425,2021,HUMAN_OBSERVATION
3354991396,California,35.371597,-117.990442,2020,HUMAN_OBSERVATION
3125053761,California,35.37573,-115.5447,2013,PRESERVED_SPECIMEN
2430495906,California,35.375733,-115.5447,2013,PRESERVED_SPECIMEN
3125180808,California,35.37903,-115.70537,2013,PRESERVED_SPECIMEN
2422464015,California,35.37903,-115.53248,2010,PRESERVED_SPECIMEN
3053477759,California,35.379033,-115.705367,2013,PRESERVED_SPECIMEN
2430187635,California,35.379033,-115.705367,2013,PRESERVED_SPECIMEN
3053369305,California,35.37923483,-117.6496401,1929,PRESERVED_SPECIMEN
2430090202,California,35.383333,-115.516667,1977,PRESERVED_SPECIMEN
2270252327,California,35.383333,-119.75,1983,PRESERVED_SPECIMEN
3747241312,California,35.38367,-117.974713,2015,HUMAN_OBSERVATION
2422282218,California,35.38556,-115.52167,1977,PRESERVED_SPECIMEN
2430397831,California,35.386117,-115.476367,2013,PRESERVED_SPECIMEN
1987002475,California,35.386117,-115.476367,2013,PRESERVED_SPECIMEN
3125050774,California,35.38612,-115.47637,2013,PRESERVED_SPECIMEN
2422304346,California,35.3875,-117.69917,1995,PRESERVED_SPECIMEN
2252054382,California,35.388456,-118.121354,2019,HUMAN_OBSERVATION
3760265705,California,35.388461,-117.708825,2022,HUMAN_OBSERVATION
2430499390,California,35.389707,-117.98958,1948,PRESERVED_SPECIMEN
2422430658,California,35.39083,-117.56778,2005,PRESERVED_SPECIMEN
3125051789,California,35.3909,-117.5657,2005,PRESERVED_SPECIMEN
2418052049,California,35.391389,-117.565278,2005,PRESERVED_SPECIMEN
2422469823,California,35.39552,-115.7901,2010,PRESERVED_SPECIMEN
2430411131,California,35.3975,-117.226111,1922,PRESERVED_SPECIMEN
2397708161,California,35.399281,-115.787858,2017,HUMAN_OBSERVATION
2430265150,California,35.402967,-115.548067,2010,PRESERVED_SPECIMEN
2270181160,California,35.40494,-115.635139,1987,PRESERVED_SPECIMEN
2422509235,California,35.41212,-115.51643,2014,PRESERVED_SPECIMEN
2430208527,California,35.417578,-119.746518,2013,PRESERVED_SPECIMEN
2575158267,California,35.420833,-117.975,1998,PRESERVED_SPECIMEN
3053386046,California,35.427,-115.497,2004,PRESERVED_SPECIMEN
2421724437,California,35.42717051,-115.4978118,2004,PRESERVED_SPECIMEN
2422409886,California,35.42722,-115.49722,2004,PRESERVED_SPECIMEN
2610077008,California,35.427222,-115.497222,2004,PRESERVED_SPECIMEN
2430118314,California,35.428117,-115.517433,2012,PRESERVED_SPECIMEN
2422492987,California,35.42812,-115.51743,2012,PRESERVED_SPECIMEN
2422465549,California,35.4348,-115.53353,2010,PRESERVED_SPECIMEN
2430181279,California,35.44043,-115.55191,2015,PRESERVED_SPECIMEN
2422326608,California,35.44722,-115.67556,2001,PRESERVED_SPECIMEN
2422283616,California,35.44778,-116.00194,1980,PRESERVED_SPECIMEN
1846490514,California,35.44806,-115.6736,2001,PRESERVED_SPECIMEN
2430465998,California,35.44815,-115.837533,2012,PRESERVED_SPECIMEN
2422494320,California,35.44815,-115.5042,2012,PRESERVED_SPECIMEN
2610101505,California,35.449483,-115.64585,2017,PRESERVED_SPECIMEN
1929516585,California,35.455369,-117.963609,1974,PRESERVED_SPECIMEN
3031876601,California,35.459585,-117.947472,2021,HUMAN_OBSERVATION
2430133690,California,35.460433,-115.6369,2010,PRESERVED_SPECIMEN
2273436763,California,35.462165,-117.965568,1976,PRESERVED_SPECIMEN
2421727364,California,35.465106,-117.94327,1993,PRESERVED_SPECIMEN
3759755622,California,35.465664,-117.843528,2022,HUMAN_OBSERVATION
2610083955,California,35.467443,-117.935133,2017,PRESERVED_SPECIMEN
2430086649,California,35.468599,-119.80691,1954,PRESERVED_SPECIMEN
2430407495,California,35.47147,-115.696934,1973,PRESERVED_SPECIMEN
2417964164,California,35.4725,-115.698611,1973,PRESERVED_SPECIMEN
3053360035,California,35.47493197,-117.7076424,1966,PRESERVED_SPECIMEN
3125185804,California,35.47523,-115.70448,2013,PRESERVED_SPECIMEN
2422425226,California,35.47722,-115.49139,2005,PRESERVED_SPECIMEN
2397707146,California,35.48173,-115.705492,2017,HUMAN_OBSERVATION
2238957139,California,35.485376,-117.935566,2019,HUMAN_OBSERVATION
2422307740,California,35.49583,-116.33333,1997,PRESERVED_SPECIMEN
2430121560,California,35.495833,-116.333333,1997,PRESERVED_SPECIMEN
2618318377,California,35.4976,-116.3352,2018,PRESERVED_SPECIMEN
2422474852,California,35.49837,-115.90423,2011,PRESERVED_SPECIMEN
2430289767,California,35.498385,-116.001008,2011,PRESERVED_SPECIMEN
2610083571,California,35.49894,-116.27976,2017,PRESERVED_SPECIMEN
3125144306,California,35.49894,-116.27976,2017,PRESERVED_SPECIMEN
2421726166,California,35.499863,-119.81083,1950,PRESERVED_SPECIMEN
2610083620,California,35.50293,-115.90001,2017,PRESERVED_SPECIMEN
3125143319,California,35.50293,-115.90001,2017,PRESERVED_SPECIMEN
2430416919,California,35.516667,-118.2,1982,PRESERVED_SPECIMEN
2430390523,California,35.516667,-118.2,1982,PRESERVED_SPECIMEN
1426307954,California,35.516667,-118.2,1982,PRESERVED_SPECIMEN
2430068720,California,35.5176,-115.6311,1977,PRESERVED_SPECIMEN
2430036061,California,35.5176,-115.63085,2010,PRESERVED_SPECIMEN
2422467563,California,35.5176,-115.63085,2010,PRESERVED_SPECIMEN
1846527718,California,35.5176,-115.63085,2010,PRESERVED_SPECIMEN
2397485320,California,35.525899,-118.200017,2019,HUMAN_OBSERVATION
2430382562,California,35.533426,-120.095446,1937,PRESERVED_SPECIMEN
2430299981,California,35.53606,-117.89062,2010,PRESERVED_SPECIMEN
2422485588,California,35.53606,-117.89061,2010,PRESERVED_SPECIMEN
3053436899,California,35.53693004,-117.7566442,1962,PRESERVED_SPECIMEN
3383960450,California,35.537354,-118.062642,2020,HUMAN_OBSERVATION
2430320127,California,35.542056,-115.63276,1973,PRESERVED_SPECIMEN
2565961409,California,35.544722,-115.709444,1973,PRESERVED_SPECIMEN
2430502236,California,35.54577,-115.74732,2011,PRESERVED_SPECIMEN
2430328171,California,35.55024,-118.04965,2015,PRESERVED_SPECIMEN
1426499022,California,35.55024,-118.04965,2015,PRESERVED_SPECIMEN
2574266610,California,35.556094,-117.866794,2020,HUMAN_OBSERVATION
2422282751,California,35.55917,-116.43639,1978,PRESERVED_SPECIMEN
2430235183,California,35.559972,-116.401694,1978,PRESERVED_SPECIMEN
2430373817,California,35.5657,-118.01497,2015,PRESERVED_SPECIMEN
1426494517,California,35.5657,-118.01497,2015,PRESERVED_SPECIMEN
2610084711,California,35.569502,-117.966843,2017,PRESERVED_SPECIMEN
2422448006,California,35.57322,-115.60622,2007,PRESERVED_SPECIMEN
2251895841,California,35.58622,-115.721309,2019,HUMAN_OBSERVATION
2422328407,California,35.58778,-116.61306,2001,PRESERVED_SPECIMEN
3059707896,California,35.5878,-116.6131,2001,PRESERVED_SPECIMEN
2565961971,California,35.588403,-115.628035,1970,PRESERVED_SPECIMEN
2430445860,California,35.588403,-115.628035,1970,PRESERVED_SPECIMEN
2430117323,California,35.588403,-115.628035,1970,PRESERVED_SPECIMEN
2422301678,California,35.59278,-117.74889,1988,PRESERVED_SPECIMEN
1805184962,California,35.60162,-117.90285,1948,PRESERVED_SPECIMEN
3772458995,California,35.6054,-117.955688,2022,HUMAN_OBSERVATION
2430448856,California,35.61406,-117.94288,2014,PRESERVED_SPECIMEN
1426495543,California,35.61406,-117.94288,2014,PRESERVED_SPECIMEN
3760355472,California,35.619945,-117.960663,2022,HUMAN_OBSERVATION
2422449330,California,35.62278,-117.9525,2008,PRESERVED_SPECIMEN
2430423893,California,35.622817,-117.952733,2008,PRESERVED_SPECIMEN
2430377098,California,35.627281,-115.495862,1973,PRESERVED_SPECIMEN
2422285026,California,35.65139,-115.60417,1960,PRESERVED_SPECIMEN
2610081244,California,35.655144,-117.657255,,PRESERVED_SPECIMEN
2430182029,California,35.663417,-115.771967,2014,PRESERVED_SPECIMEN
3125184786,California,35.66342,-115.77197,2014,PRESERVED_SPECIMEN
2430345756,California,35.675,-118.35,1982,PRESERVED_SPECIMEN
1426283494,California,35.675,-118.35,1982,PRESERVED_SPECIMEN
1805185327,California,35.679223,-118.40941,1962,PRESERVED_SPECIMEN
2430508498,California,35.6799255,-117.8848488,2003,PRESERVED_SPECIMEN
2422301027,California,35.68056,-117.91333,1965,PRESERVED_SPECIMEN
1846533978,California,35.6806,-117.913,1965,PRESERVED_SPECIMEN
2422438271,California,35.701,-117.88331,2003,PRESERVED_SPECIMEN
2422466649,California,35.7018,-115.70135,2010,PRESERVED_SPECIMEN
2430489237,California,35.706357,-118.42687,1962,PRESERVED_SPECIMEN
2430082979,California,35.707383,-115.697917,2015,PRESERVED_SPECIMEN
2430456935,California,35.71032475,-117.8839491,2003,PRESERVED_SPECIMEN
3125056792,California,35.71244,-115.79667,1941,PRESERVED_SPECIMEN
2430542967,California,35.71524,-115.80336,2014,PRESERVED_SPECIMEN
1440783301,California,35.71524,-115.80336,2014,PRESERVED_SPECIMEN
3125052757,California,35.71524,-115.80336,2014,PRESERVED_SPECIMEN
2422307594,California,35.71667,-115.69139,1997,PRESERVED_SPECIMEN
2265872145,California,35.717357,-117.92454,2019,HUMAN_OBSERVATION
2422462965,California,35.72447,-115.6804,2010,PRESERVED_SPECIMEN
2610098329,California,35.732483,-117.90995,2018,PRESERVED_SPECIMEN
3772826342,California,35.755,-116.03425,2014,HUMAN_OBSERVATION
2430524856,California,35.771638,-115.87972,1973,PRESERVED_SPECIMEN
2422479925,California,35.77625,-115.82625,2011,PRESERVED_SPECIMEN
1500324332,California,35.784139,-115.901958,2017,HUMAN_OBSERVATION
2430410077,California,35.788217,-115.997867,2014,PRESERVED_SPECIMEN
1846558126,California,35.788217,-115.997867,2014,PRESERVED_SPECIMEN
2430211174,California,35.795681,-115.981063,1980,PRESERVED_SPECIMEN
2445130408,California,35.809548,-115.962498,2019,HUMAN_OBSERVATION
2397467386,California,35.80969,-115.9631,2019,HUMAN_OBSERVATION
3125183798,California,35.83208,-116.09647,2014,PRESERVED_SPECIMEN
3125058781,California,35.83208,-116.09647,2014,PRESERVED_SPECIMEN
2422512674,California,35.83208,-116.09647,2014,PRESERVED_SPECIMEN
2430112133,California,35.832083,-116.096467,2014,PRESERVED_SPECIMEN
3406870794,California,35.8325,-117.281,1930,PRESERVED_SPECIMEN
3070619598,California,35.842056,-116.11985,2019,HUMAN_OBSERVATION
2579363004,California,35.843371,-116.120284,2020,HUMAN_OBSERVATION
2610089327,California,35.86914,-117.92586,2017,PRESERVED_SPECIMEN
2430508613,California,35.890667,-116.0732,2014,PRESERVED_SPECIMEN
2422506321,California,35.89067,-116.0732,2014,PRESERVED_SPECIMEN
2422300186,California,35.89306,-117.40889,1986,PRESERVED_SPECIMEN
3125185802,California,35.90799,-117.38555,1939,PRESERVED_SPECIMEN
1836571753,California,35.924593,-116.426954,2018,HUMAN_OBSERVATION
2422479043,California,35.93658,-117.9212,2011,PRESERVED_SPECIMEN
2459164899,California,35.9431,-117.9072,1962,PRESERVED_SPECIMEN
2422467629,California,35.94748,-115.83112,2011,PRESERVED_SPECIMEN
3302272572,California,35.967275,-117.910514,2021,HUMAN_OBSERVATION
2422486200,California,35.97703,-117.91912,2011,PRESERVED_SPECIMEN
1986870846,California,35.97703,-117.91912,2011,PRESERVED_SPECIMEN
2422466507,California,35.98643,-115.89297,2010,PRESERVED_SPECIMEN
2610096243,California,35.99301,-116.02259,2017,PRESERVED_SPECIMEN
3125275653,California,35.99301,-116.02259,2017,PRESERVED_SPECIMEN
2610097641,California,35.99399,-117.92344,2018,PRESERVED_SPECIMEN
2982099311,California,35.994,-117.92344,2018,PRESERVED_SPECIMEN
2422470473,California,35.99517,-115.8865,2011,PRESERVED_SPECIMEN
2565961954,California,36.0044,-117.9465,1978,PRESERVED_SPECIMEN
3764165577,California,36.016456,-117.975103,2022,HUMAN_OBSERVATION
2430474035,California,36.0671,-117.9868,1973,PRESERVED_SPECIMEN
2430411738,California,36.0671,-117.9868,1973,PRESERVED_SPECIMEN
2430473715,California,36.0704,-117.765628,1978,PRESERVED_SPECIMEN
2565961949,California,36.076977,-117.835307,1979,PRESERVED_SPECIMEN
2430202167,California,36.076977,-117.835307,1979,PRESERVED_SPECIMEN
3125055761,California,36.07698,-117.83531,1979,PRESERVED_SPECIMEN
3039468062,California,36.077553,-117.941856,2019,HUMAN_OBSERVATION
1928060905,California,36.078754,-117.844384,1979,PRESERVED_SPECIMEN
1896073715,California,36.08,-117.889167,1979,PRESERVED_SPECIMEN
2430409099,California,36.0894,-117.0073,1979,PRESERVED_SPECIMEN
2430215159,California,36.0894,-117.0073,1979,PRESERVED_SPECIMEN
3301940836,California,36.090903,-116.229152,2016,HUMAN_OBSERVATION
2430538164,California,36.094332,-116.153426,1978,PRESERVED_SPECIMEN
2422420118,California,36.1,-117.86667,2005,PRESERVED_SPECIMEN
1847526739,California,36.103733,-116.218302,2015,HUMAN_OBSERVATION
2610099831,California,36.1041,-116.22049,2018,PRESERVED_SPECIMEN
3125274999,California,36.1041,-116.22049,2018,PRESERVED_SPECIMEN
2422488706,California,36.12619,-116.17569,1988,PRESERVED_SPECIMEN
2270491910,California,36.12619,-116.17569,1988,PRESERVED_SPECIMEN
2270196170,California,36.126249,-116.175695,1988,PRESERVED_SPECIMEN
2430518169,California,36.136273,-118.005727,1910,PRESERVED_SPECIMEN
3053418681,California,36.14,-117.97167,1978,PRESERVED_SPECIMEN
2422389253,California,36.14,-117.97167,1978,PRESERVED_SPECIMEN
2610093876,California,36.1749,-116.17838,2017,PRESERVED_SPECIMEN
3125142312,California,36.1749,-116.17838,2017,PRESERVED_SPECIMEN
2397472262,California,36.186028,-117.978958,2019,HUMAN_OBSERVATION
3503187285,California,36.192,-117.5895,1987,PRESERVED_SPECIMEN
2430486908,California,36.207569,-117.96573,,PRESERVED_SPECIMEN
2451543792,California,36.239241,-116.558955,1966,PRESERVED_SPECIMEN
3125050773,California,36.24946,-117.44188,1997,PRESERVED_SPECIMEN
2430294257,California,36.264933,-117.17833,1988,PRESERVED_SPECIMEN
2982014670,California,36.265476,-117.188085,1962,PRESERVED_SPECIMEN
2430053831,California,36.268056,-117.590833,1937,PRESERVED_SPECIMEN
2242799087,California,36.283937,-117.736395,2019,HUMAN_OBSERVATION
2465125709,California,36.330661,-117.661003,2019,HUMAN_OBSERVATION
2270268660,California,36.33174,-117.11686,1977,PRESERVED_SPECIMEN
3053373347,California,36.358,-117.564,1931,PRESERVED_SPECIMEN
3456454516,California,36.363183,-117.107346,2021,HUMAN_OBSERVATION
3799659336,California,36.37367,-117.68614,2019,PRESERVED_SPECIMEN
3799674630,California,36.373673,-117.686135,2019,PRESERVED_SPECIMEN
2423134932,California,36.385314,-117.279853,2019,HUMAN_OBSERVATION
2423133609,California,36.385703,-117.2724,2019,HUMAN_OBSERVATION
3112523332,California,36.388767,-117.280137,2020,HUMAN_OBSERVATION
3125058780,California,36.39787,-117.80826,1941,PRESERVED_SPECIMEN
2430055079,California,36.397874,-117.808258,1941,PRESERVED_SPECIMEN
2269213747,California,36.419522,-117.268288,2019,HUMAN_OBSERVATION
2430344564,California,36.425299,-117.190121,1938,PRESERVED_SPECIMEN
2430542665,California,36.4265,-117.7057,1947,PRESERVED_SPECIMEN
3760436618,California,36.429309,-117.688891,2019,PRESERVED_SPECIMEN
3760420627,California,36.429309,-117.688891,2019,PRESERVED_SPECIMEN
3799656364,California,36.42931,-117.68889,2019,PRESERVED_SPECIMEN
3799651360,California,36.42931,-117.68889,2019,PRESERVED_SPECIMEN
2422477317,California,36.43078,-118.06448,2011,PRESERVED_SPECIMEN
2430385336,California,36.440317,-117.625283,2014,PRESERVED_SPECIMEN
1802664741,California,36.441012,-118.042013,2017,HUMAN_OBSERVATION
1935631908,California,36.445427,-118.036861,2015,HUMAN_OBSERVATION
1807267939,California,36.446559,-118.037421,2015,HUMAN_OBSERVATION
1930246166,California,36.465952,-117.32368,1981,PRESERVED_SPECIMEN
3760436749,California,36.504556,-117.757524,2018,PRESERVED_SPECIMEN
3799668330,California,36.50456,-117.75753,2018,PRESERVED_SPECIMEN
3760416766,California,36.52955,-117.7837,2019,PRESERVED_SPECIMEN
3799665331,California,36.52956,-117.78369,2019,PRESERVED_SPECIMEN
3455321578,California,36.536391,-117.795302,2020,HUMAN_OBSERVATION
2423152964,California,36.553347,-117.722978,2018,HUMAN_OBSERVATION
3343902332,California,36.574005,-118.100044,2019,HUMAN_OBSERVATION
2465126057,California,36.578908,-117.746522,2018,HUMAN_OBSERVATION
2465125716,California,36.583358,-118.116617,2019,HUMAN_OBSERVATION
2430484072,California,36.593914,-118.13275,1940,PRESERVED_SPECIMEN
2422476613,California,36.59398,-118.10775,2011,PRESERVED_SPECIMEN
1932351931,California,36.595897,-118.101281,2018,HUMAN_OBSERVATION
2873753560,California,36.598818,-118.111071,2019,HUMAN_OBSERVATION
2270181573,California,36.602183,-118.120176,1983,PRESERVED_SPECIMEN
3760003432,California,36.604313,-118.112555,2022,HUMAN_OBSERVATION
2273312810,California,36.604938,-118.127617,2019,HUMAN_OBSERVATION
1928525824,California,36.606023,-118.135128,1940,PRESERVED_SPECIMEN
2574016352,California,36.609964,-118.098455,2006,HUMAN_OBSERVATION
3039501362,California,36.613459,-118.121039,2019,HUMAN_OBSERVATION
3067614203,California,36.613718,-118.124809,2020,HUMAN_OBSERVATION
2397472376,California,36.618383,-118.154583,2019,HUMAN_OBSERVATION
3067773205,California,36.620248,-118.112739,2020,HUMAN_OBSERVATION
2465151280,California,36.630089,-118.124039,2019,HUMAN_OBSERVATION
2430166288,California,36.695766,-116.879705,1983,PRESERVED_SPECIMEN
2242892883,California,36.729913,-118.167261,2019,HUMAN_OBSERVATION
1884022383,California,36.736567,-116.913183,2019,PRESERVED_SPECIMEN
2422519124,California,36.73657,-116.91318,2016,PRESERVED_SPECIMEN
3320807111,California,36.748444,-117.522028,1988,PRESERVED_SPECIMEN
3772920429,California,36.763981,-118.1735,2022,HUMAN_OBSERVATION
1831178289,California,36.769628,-117.002583,2018,HUMAN_OBSERVATION
3125056793,California,36.78167,-118.28611,1978,PRESERVED_SPECIMEN
2422388771,California,36.78167,-118.28611,1978,PRESERVED_SPECIMEN
2269231027,California,36.78638,-118.225074,2019,HUMAN_OBSERVATION
2242889737,California,36.799422,-118.20741,2019,HUMAN_OBSERVATION
1831181343,California,36.81445,-117.038163,2018,HUMAN_OBSERVATION
2460013163,California,36.819934,-117.034443,2019,HUMAN_OBSERVATION
3456130686,California,36.830435,-118.226079,2019,HUMAN_OBSERVATION
3859410339,California,36.833835,-118.210033,2022,HUMAN_OBSERVATION
2430485177,California,36.8392,-117.0484,1980,PRESERVED_SPECIMEN
3097057308,California,36.8427,-117.501245,2017,HUMAN_OBSERVATION
2430517312,California,36.91545032,-118.0842782,2005,PRESERVED_SPECIMEN
1676479142,California,36.91545032,-118.0842782,2005,PRESERVED_SPECIMEN
3125267638,California,36.91556,-118.08361,2005,PRESERVED_SPECIMEN
2430444929,California,36.9254,-118.0884,1969,PRESERVED_SPECIMEN
2430280333,California,36.9254,-118.0884,1969,PRESERVED_SPECIMEN
3425156948,California,36.930389,-117.915556,1980,PRESERVED_SPECIMEN
3406870809,California,36.9404,-118.0872,1953,PRESERVED_SPECIMEN
2430175091,California,36.942172,-118.085335,1953,PRESERVED_SPECIMEN
3406822739,California,36.9563,-118.0927,1953,PRESERVED_SPECIMEN
2430400479,California,36.9755,-118.0999,1956,PRESERVED_SPECIMEN
3772685926,California,36.985743,-118.274739,2022,HUMAN_OBSERVATION
2294398770,California,36.98611,-118.27719,2010,HUMAN_OBSERVATION
3053458880,California,37.00445,-118.2716,2017,PRESERVED_SPECIMEN
3090911747,California,37.00798,-118.251609,2021,HUMAN_OBSERVATION
2430251021,California,37.010528,-118.196306,2014,PRESERVED_SPECIMEN
3759923578,California,37.014423,-118.254407,2022,HUMAN_OBSERVATION
3772638742,California,37.025872,-118.253805,2022,HUMAN_OBSERVATION
3125179803,California,37.13167,-118.41833,1997,PRESERVED_SPECIMEN
2422313795,California,37.13167,-118.41833,1997,PRESERVED_SPECIMEN
2430509881,California,37.137165,-118.053633,1988,PRESERVED_SPECIMEN
2270196182,California,37.137165,-118.053633,1988,PRESERVED_SPECIMEN
3773070211,California,37.144674,-118.315942,2022,HUMAN_OBSERVATION
3802556791,California,37.145703,-118.294798,2022,HUMAN_OBSERVATION
3456356777,California,37.155704,-118.300567,2011,HUMAN_OBSERVATION
3456944303,California,37.155768,-118.301453,2011,HUMAN_OBSERVATION
2430107501,California,37.1616,-118.0332,1955,PRESERVED_SPECIMEN
2273436808,California,37.162931,-118.289546,1936,PRESERVED_SPECIMEN
2430323753,California,37.1637,-118.0314,1961,PRESERVED_SPECIMEN
2430300239,California,37.1637,-118.0314,1961,PRESERVED_SPECIMEN
2430196380,California,37.1637,-118.0314,1954,PRESERVED_SPECIMEN
3860476870,California,37.168665,-118.316803,2022,HUMAN_OBSERVATION
2422486234,California,37.17052,-118.04985,2011,PRESERVED_SPECIMEN
2422465290,California,37.17375,-118.2178,2008,PRESERVED_SPECIMEN
3903634429,California,37.183797,-118.215378,2022,HUMAN_OBSERVATION
3802667880,California,37.196442,-118.245292,2022,HUMAN_OBSERVATION
2430266972,California,37.2074,-118.2423,1969,PRESERVED_SPECIMEN
2422475794,California,37.20767,-118.24067,2011,PRESERVED_SPECIMEN
2265855022,California,37.213375,-118.298103,2019,HUMAN_OBSERVATION
1846533882,California,37.2239,-117.636,1986,PRESERVED_SPECIMEN
3456895218,California,37.232278,-118.263029,2011,HUMAN_OBSERVATION
3456879994,California,37.233158,-117.950214,2011,HUMAN_OBSERVATION
3759684043,California,37.234005,-118.252855,2022,HUMAN_OBSERVATION
3858691819,California,37.234203,-118.206317,2022,HUMAN_OBSERVATION
3860015188,California,37.234398,-118.225832,2022,HUMAN_OBSERVATION
1562894658,California,37.237678,-117.643047,2017,HUMAN_OBSERVATION
2430182272,California,37.2432,-118.26605,2006,PRESERVED_SPECIMEN
2430384102,California,37.254183,-117.630483,2014,PRESERVED_SPECIMEN
3902340298,California,37.277762,-118.37818,2022,HUMAN_OBSERVATION
3499605720,California,37.287224,-118.147618,2013,HUMAN_OBSERVATION
3860209237,California,37.296699,-118.11081,2022,HUMAN_OBSERVATION
3053429448,California,37.3117,-118.1243,1980,PRESERVED_SPECIMEN
3125053760,California,37.312,-118.1276,1980,PRESERVED_SPECIMEN
2430479686,California,37.3139,-118.1393,1928,PRESERVED_SPECIMEN
3860006333,California,37.31658,-118.140597,2022,HUMAN_OBSERVATION
3874207726,California,37.328472,-118.152589,2022,HUMAN_OBSERVATION
2422440789,California,37.345,-118.48333,2005,PRESERVED_SPECIMEN
2430208970,California,37.345067,-118.483367,2005,PRESERVED_SPECIMEN
