Pop,ID,All,Name,Lat,Long,State,Elevation,Ssp,Variety,PC1,PC2,PC3,PC4,PC5,Color,PC1_mean,PC2_mean
AH,10,EN_AH_10,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-95.08555258,-28.449827,-74.66610765,47.49138105,-9.950235437,green,-95.74975309,-28.45319198
AH,11,EN_AH_11,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-95.32794933,-28.29670852,-74.88217522,46.6283494,-11.2209075,green,-95.74975309,-28.45319198
AH,12,EN_AH_12,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-96.25403583,-30.21680747,-83.043124,50.31990272,-10.01541626,green,-95.74975309,-28.45319198
AH,13,EN_AH_13,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-93.45548996,-27.71789549,-71.45189384,49.3166397,-9.635603135,green,-95.74975309,-28.45319198
AH,14,EN_AH_14,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-95.78013366,-26.98291938,-69.39475262,44.94677643,-10.11253364,green,-95.74975309,-28.45319198
AH,15,EN_AH_15,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-94.18113598,-27.87605068,-71.5906392,48.44208979,-9.407978863,green,-95.74975309,-28.45319198
AH,1,EN_AH_1,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-94.84982088,-26.20375121,-71.7735432,47.58830506,-7.109127281,green,-95.74975309,-28.45319198
AH,2,EN_AH_2,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-95.67301212,-28.29723111,-73.85757249,47.68342293,-7.306150769,green,-95.74975309,-28.45319198
AH,3,EN_AH_3,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-97.19673332,-27.14451969,-66.49692971,48.46908269,-8.545327165,green,-95.74975309,-28.45319198
AH,4,EN_AH_4,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-95.7449101,-27.80905759,-70.66640729,48.1494557,-8.426147569,green,-95.74975309,-28.45319198
AH,5,EN_AH_5,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-95.3366635,-28.47360241,-72.21038071,48.6841826,-9.30168339,green,-95.74975309,-28.45319198
AH,6,EN_AH_6,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-98.70952108,-31.03129156,-82.11182575,54.9656625,-8.22172163,green,-95.74975309,-28.45319198
AH,7,EN_AH_7,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-93.82263806,-27.2599726,-73.35926316,49.85860115,-6.743123905,green,-95.74975309,-28.45319198
AH,8,EN_AH_8,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-96.93913601,-30.67513403,-79.31523726,53.50729272,-8.740923956,green,-95.74975309,-28.45319198
AH,9,EN_AH_9,Austin Hwy,39.600807,-117.159999,NV,1754,consilimis,oreophila,-97.88956394,-30.36311093,-80.45646378,52.61269017,-6.924949349,green,-95.74975309,-28.45319198
AR,2,EN_AR_2,Arenaria1,37.17384,-112.61817,UT,1870,NA,? bigelovii/arenaria,-76.96412911,0.956515734,101.7307961,49.91925686,-4.846630855,green,-76.78023193,-0.048453064
AR,3,EN_AR_3,Arenaria1,37.17384,-112.61817,UT,1870,NA,? bigelovii/arenaria,-74.69509959,0.564572586,105.8743752,52.23459847,-3.748243003,green,-76.78023193,-0.048453064
AR,4,EN_AR_4,Arenaria1,37.17384,-112.61817,UT,1870,NA,? bigelovii/arenaria,-81.58141387,-2.596193306,64.33946339,35.24501467,-3.590578899,green,-76.78023193,-0.048453064
AR,5,EN_AR_5,Arenaria1,37.17384,-112.61817,UT,1870,NA,? bigelovii/arenaria,-74.65194761,0.717989655,108.9470501,53.72564308,-5.023018887,green,-76.78023193,-0.048453064
AR,6,EN_AR_6,Arenaria1,37.17384,-112.61817,UT,1870,NA,? bigelovii/arenaria,-76.00856948,0.114850013,108.0428864,53.24610024,-5.207258481,green,-76.78023193,-0.048453064
AS,16,EN_AS_16,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,59.9039063,47.42094694,-6.839981528,-0.317875365,-43.3068204,grey,58.29141468,47.96678658
AS,17,EN_AS_17,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,56.64605637,51.37529124,-6.438580728,2.205733729,-46.92371128,grey,58.29141468,47.96678658
AS,18,EN_AS_18,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,56.87145672,48.22995012,-7.624200382,1.856411042,-40.16965112,grey,58.29141468,47.96678658
AS,19,EN_AS_19,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,56.09228838,49.27916945,-8.20597825,2.055923788,-45.05693016,grey,58.29141468,47.96678658
AS,20,EN_AS_20,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,57.9230875,59.09275051,-9.408572459,1.272797654,-53.31858243,grey,58.29141468,47.96678658
AS,21,EN_AS_21,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,60.05332966,48.69605352,-9.665195559,0.294608167,-46.59374525,grey,58.29141468,47.96678658
AS,22,EN_AS_22,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,57.32083475,49.00642509,-7.49512661,1.734844461,-43.3003734,grey,58.29141468,47.96678658
AS,23,EN_AS_23,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,60.43986947,36.73471741,-5.539395699,-1.544323776,-42.28334673,grey,58.29141468,47.96678658
AS,24,EN_AS_24,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,58.87079107,43.37947246,-6.799392734,0.108592702,-38.86163319,grey,58.29141468,47.96678658
AS,25,EN_AS_25,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,57.71413506,47.25201234,-7.125491831,0.976471042,-37.55663461,grey,58.29141468,47.96678658
AS,26,EN_AS_26,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,59.42644177,49.47503597,-7.890440341,-0.877560629,-48.36919362,grey,58.29141468,47.96678658
AS,27,EN_AS_27,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,57.72873118,57.03808332,-8.651737569,2.213530882,-52.14916395,grey,58.29141468,47.96678658
AS,28,EN_AS_28,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,56.70511387,53.05473486,-8.774619249,1.676069945,-46.3323201,grey,58.29141468,47.96678658
AS,29,EN_AS_29,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,60.88647891,35.95811159,-5.008252574,-1.795122048,-41.86454425,grey,58.29141468,47.96678658
AS,30,EN_AS_30,Austin Summit,39.473104,-117.049449,NV,2408,NA,hololueca,57.78869921,43.50904394,-5.446117052,-0.592451778,-41.97685778,grey,58.29141468,47.96678658
BC,10,EN_BC_10,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,-119.8681097,-11.71140725,-42.47129049,-27.1577906,-1.670486578,green,-58.52678515,38.07464594
BC,11,EN_BC_11,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,-118.9753934,-12.61511211,-40.42749772,-28.67627515,-2.749046221,green,-58.52678515,38.07464594
BC,12,EN_BC_12,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,-120.7451324,-12.50038097,-43.64808186,-28.75728497,-3.929810066,green,-58.52678515,38.07464594
BC,13,EN_BC_13,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,-118.9346251,-13.01003127,-41.64360622,-25.24400669,-3.886129167,green,-58.52678515,38.07464594
BC,1,EN_BC_1,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,12.40623995,85.64569569,-7.952449098,0.370994557,73.32887809,hybrid,-58.52678515,38.07464594
BC,2,EN_BC_2,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,8.465875498,101.9773948,-9.793614897,2.146645176,91.30390468,hybrid,-58.52678515,38.07464594
BC,3,EN_BC_3,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,9.531849663,101.2990308,-8.344297662,0.34712945,89.86016492,hybrid,-58.52678515,38.07464594
BC,4,EN_BC_4,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,10.79447618,96.50353099,-7.205063498,2.015033809,85.78803981,hybrid,-58.52678515,38.07464594
BC,5,EN_BC_5,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,9.931987529,98.23572929,-8.007453743,2.153306477,87.05662692,hybrid,-58.52678515,38.07464594
BC,6,EN_BC_6,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,13.9689444,94.15752462,-8.372916764,1.062478968,81.87401558,hybrid,-58.52678515,38.07464594
BC,7,EN_BC_7,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,-118.3269852,-11.65151887,-38.84823391,-27.18312223,-2.614202951,green,-58.52678515,38.07464594
BC,8,EN_BC_8,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,-110.7607462,-8.654701745,-27.87025207,-17.092603,-0.522734228,green,-58.52678515,38.07464594
BC,9,EN_BC_9,beaver canyon,38.27982,-112.56807,UT,1887,NA,salicifolia/oreophila,-118.3365883,-12.70535675,-43.21051367,-23.48447319,-2.350692807,green,-58.52678515,38.07464594
BH,1,EN_BH_1,Baker Hwy,45.08907,-117.84837,OR,1007,NA,oreophila,-70.47913544,-33.9766951,-58.87237832,46.80896701,-1.328090945,green,-69.6253329,-34.54947104
BH,2,EN_BH_2,Baker Hwy,45.08907,-117.84837,OR,1007,NA,oreophila,-67.38470667,-33.21163255,-58.49548281,45.06948182,-2.617154019,hybrid,-69.6253329,-34.54947104
BH,3,EN_BH_3,Baker Hwy,45.08907,-117.84837,OR,1007,NA,oreophila,-68.89833893,-36.74212232,-58.39606704,45.48919079,-0.358527082,green,-69.6253329,-34.54947104
BH,4,EN_BH_4,Baker Hwy,45.08907,-117.84837,OR,1007,NA,oreophila,-70.51105969,-33.48921908,-58.91103762,46.52391906,0.084236635,green,-69.6253329,-34.54947104
BH,5,EN_BH_5,Baker Hwy,45.08907,-117.84837,OR,1007,NA,oreophila,-69.44868331,-35.53660473,-59.49359002,45.99198961,-0.665671844,green,-69.6253329,-34.54947104
BH,6,EN_BH_6,Baker Hwy,45.08907,-117.84837,OR,1007,NA,oreophila,-71.03007338,-34.34055248,-57.39896381,46.53218709,-1.709823002,green,-69.6253329,-34.54947104
BL,1,EN_BL_1,OR badlands,43.94395,-121.02769,OR,1104,NA,? Gray/green leaves,59.01624425,-63.65877887,13.00753591,-7.956476208,29.92380942,grey,57.19937805,-61.68234177
BL,2,EN_BL_2,OR badlands,43.94395,-121.02769,OR,1104,NA,? Gray/green leaves,57.37856055,-62.61261307,12.67037339,-6.607280846,30.61142539,grey,57.19937805,-61.68234177
BL,3,EN_BL_3,OR badlands,43.94395,-121.02769,OR,1104,NA,? Gray/green leaves,58.61287478,-60.81700389,10.74507104,-7.418245021,30.87996341,grey,57.19937805,-61.68234177
BL,4,EN_BL_4,OR badlands,43.94395,-121.02769,OR,1104,NA,? Gray/green leaves,54.66163317,-60.40201852,11.45694791,-6.941863495,28.27601515,grey,57.19937805,-61.68234177
BL,5,EN_BL_5,OR badlands,43.94395,-121.02769,OR,1104,NA,? Gray/green leaves,55.75505115,-61.0220029,12.0838084,-5.94413203,29.76069805,grey,57.19937805,-61.68234177
BL,6,EN_BL_6,OR badlands,43.94395,-121.02769,OR,1104,NA,? Gray/green leaves,57.77190444,-61.58163339,11.34297807,-6.967430138,28.47093107,grey,57.19937805,-61.68234177
BM,16,EN_BM_16,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,60.70788557,32.274284,-4.384811398,-2.125073765,-29.90965347,grey,61.3640363,30.60533276
BM,18,EN_BM_18,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,72.29326954,-10.97041041,3.079239337,-10.35904276,-14.74833774,grey,61.3640363,30.60533276
BM,19,EN_BM_19,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,65.62118589,15.71376478,-0.812704438,-7.627711547,-23.50850216,grey,61.3640363,30.60533276
BM,20,EN_BM_20,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,58.3353216,30.49508053,-4.270667729,-1.653774402,-31.60302423,grey,61.3640363,30.60533276
BM,21,EN_BM_21,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,60.9616931,39.64691651,-5.037265661,-0.995015919,-35.95496091,grey,61.3640363,30.60533276
BM,22,EN_BM_22,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,60.22480015,31.33232926,-4.396443082,-2.604840415,-31.31270415,grey,61.3640363,30.60533276
BM,23,EN_BM_23,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,67.67100158,8.049801558,0.589839296,-6.686197288,-19.74097104,grey,61.3640363,30.60533276
BM,24,EN_BM_24,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,57.66957275,32.49431114,-4.573091347,-0.667521281,-29.47525983,grey,61.3640363,30.60533276
BM,25,EN_BM_25,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,57.35513847,41.04102267,-5.889212991,0.704560786,-33.89322939,grey,61.3640363,30.60533276
BM,26,EN_BM_26,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,58.46483481,46.53765625,-5.330786747,0.519459372,-39.78967439,grey,61.3640363,30.60533276
BM,27,EN_BM_27,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,60.23076458,30.42719771,-4.059635557,-1.734708758,-32.51506039,grey,61.3640363,30.60533276
BM,28,EN_BM_28,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,55.64978047,49.66581771,-8.202958181,1.815957448,-43.38537675,grey,61.3640363,30.60533276
BM,29,EN_BM_29,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,64.24318541,41.50558417,-4.671472336,-1.261811988,-38.96083167,grey,61.3640363,30.60533276
BM,30,EN_BM_30,Bald Mountain Canyon,39.26398,-117.7243,NV,2245,NA,hololueca,59.66807427,40.26130279,-3.936851913,0.350609408,-36.77591642,grey,61.3640363,30.60533276
BO,1,EN_BO_1,bud 1,39.14467,-111.75611,UT,1631,nauseosa,iridis,-80.3704964,0.824410568,19.3403645,-0.734018538,1.945825361,green,-79.87421094,1.534227488
BO,2,EN_BO_2,bud 1,39.14467,-111.75611,UT,1631,nauseosa,iridis,-81.68810712,1.875945763,18.39819347,-0.633448852,-0.076960191,green,-79.87421094,1.534227488
BO,3,EN_BO_3,bud 1,39.14467,-111.75611,UT,1631,nauseosa,iridis,-79.61569588,1.926858148,21.1944708,-0.24742854,0.583493657,green,-79.87421094,1.534227488
BO,4,EN_BO_4,bud 1,39.14467,-111.75611,UT,1631,nauseosa,iridis,-78.41661182,1.953027576,19.20224655,1.197561028,-0.197013102,green,-79.87421094,1.534227488
BO,5,EN_BO_5,bud 1,39.14467,-111.75611,UT,1631,nauseosa,iridis,-79.5977175,1.72091783,19.97712796,1.822342579,2.149129337,green,-79.87421094,1.534227488
BO,6,EN_BO_6,bud 1,39.14467,-111.75611,UT,1631,nauseosa,iridis,-79.5566369,0.904205041,21.15646107,1.882608565,1.111198082,green,-79.87421094,1.534227488
BT,1,EN_BT_1,bud 2,39.02786,-111.74611,UT,1711,consilimis,oreophila,-113.4100424,-7.850556886,-26.7456941,-27.46760119,-0.085676716,green,-112.4771276,-7.764260561
BT,2,EN_BT_2,bud 2,39.02786,-111.74611,UT,1711,consilimis,oreophila,-117.8564838,-7.947655864,-32.09460711,-33.43298741,-2.446238552,green,-112.4771276,-7.764260561
BT,3,EN_BT_3,bud 2,39.02786,-111.74611,UT,1711,consilimis,oreophila,-102.6077797,-7.053088108,-12.23699285,-10.30926372,-1.600968116,green,-112.4771276,-7.764260561
BT,4,EN_BT_4,bud 2,39.02786,-111.74611,UT,1711,consilimis,oreophila,-112.649852,-8.623739969,-28.50195489,-26.89165135,-0.906399263,green,-112.4771276,-7.764260561
BT,5,EN_BT_5,bud 2,39.02786,-111.74611,UT,1711,consilimis,oreophila,-114.5493482,-8.172782959,-30.76949383,-26.80167225,-1.631454045,green,-112.4771276,-7.764260561
BT,6,EN_BT_6,bud 2,39.02786,-111.74611,UT,1711,consilimis,oreophila,-113.7892594,-6.937739579,-31.66401113,-27.59188395,-0.458327076,green,-112.4771276,-7.764260561
BV,16,EN_BV_16,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,62.47385533,-50.52714349,4.387158145,-8.705055159,11.70358593,grey,62.16806665,-50.43960563
BV,17,EN_BV_17,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,57.30478163,-40.22567074,1.762973444,-4.770624799,10.62728411,grey,62.16806665,-50.43960563
BV,18,EN_BV_18,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,64.95781955,-54.9611519,6.406668111,-9.148698828,15.42424995,grey,62.16806665,-50.43960563
BV,19,EN_BV_19,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,66.44059854,-56.02338477,5.086832013,-9.838485588,18.20359513,grey,62.16806665,-50.43960563
BV,20,EN_BV_20,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,60.92484719,-50.88011569,4.601928824,-7.992403215,14.10900641,grey,62.16806665,-50.43960563
BV,21,EN_BV_21,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,63.93656528,-54.85188532,6.340661925,-9.523938468,16.0484761,grey,62.16806665,-50.43960563
BV,22,EN_BV_22,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,59.47396064,-46.23463981,3.352006864,-7.848811272,10.93791143,grey,62.16806665,-50.43960563
BV,23,EN_BV_23,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,62.34525092,-52.23734636,4.500189546,-7.911849301,14.3501004,grey,62.16806665,-50.43960563
BV,24,EN_BV_24,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,58.96195636,-44.55514385,3.00977077,-6.384969149,9.519730428,grey,62.16806665,-50.43960563
BV,25,EN_BV_25,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,61.04077765,-51.64039854,3.003336781,-6.91723514,14.84955862,grey,62.16806665,-50.43960563
BV,26,EN_BV_26,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,62.23785116,-50.01208114,5.400549901,-9.334388812,13.71232344,grey,62.16806665,-50.43960563
BV,27,EN_BV_27,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,64.0038265,-54.23732304,5.337527319,-9.284898769,15.0776649,grey,62.16806665,-50.43960563
BV,28,EN_BV_28,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,63.80440487,-51.05793014,5.654529568,-9.365761732,14.46178327,grey,62.16806665,-50.43960563
BV,29,EN_BV_29,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,63.49187937,-47.48673437,4.748225031,-9.53559053,12.95964193,grey,62.16806665,-50.43960563
BV,30,EN_BV_30,Buena Vista,43.0529,-118.8715,OR,1277,NA,hololueca,61.12262475,-51.66313533,7.171401695,-7.631310718,13.67654499,grey,62.16806665,-50.43960563
CC,1,EN_CC_1,clover creek,42.23095,-122.08695,OR,1265,NA,? Green leaves,-44.37909829,-3.440324241,44.08217509,26.66537907,0.555107936,hybrid,-43.8608596,-4.252269192
CC,2,EN_CC_2,clover creek,42.23095,-122.08695,OR,1265,NA,? Green leaves,-43.58850579,-3.993816389,49.80519831,30.18928586,1.004206966,hybrid,-43.8608596,-4.252269192
CC,4,EN_CC_4,clover creek,42.23095,-122.08695,OR,1265,NA,? Green leaves,-43.61497472,-5.322666947,47.23674956,29.28633382,0.346612306,hybrid,-43.8608596,-4.252269192
CH,1,EN_CH_1,CA3,38.07189,-119.07318,CA,1971,NA,speciosa,-16.54783409,3.105090587,-35.66436026,25.44195257,-5.550377488,hybrid,40.60066426,34.02053844
CH,2,EN_CH_2,CA3,38.07189,-119.07318,CA,1971,NA,speciosa,53.85715589,30.28496534,-2.496155493,-1.910651635,-1.927503642,grey,40.60066426,34.02053844
CH,3,EN_CH_3,CA3,38.07189,-119.07318,CA,1971,NA,speciosa,53.31458214,30.53703741,-1.810149961,-1.392651523,0.896878048,grey,40.60066426,34.02053844
CH,4,EN_CH_4,CA3,38.07189,-119.07318,CA,1971,NA,speciosa,45.67241737,52.87392068,-3.900045551,0.93372729,-8.134087371,grey,40.60066426,34.02053844
CH,5,EN_CH_5,CA3,38.07189,-119.07318,CA,1971,NA,speciosa,48.85321692,40.84377379,-3.361425896,-0.339472118,-1.994969511,grey,40.60066426,34.02053844
CH,6,EN_CH_6,CA3,38.07189,-119.07318,CA,1971,NA,speciosa,45.84906898,53.5650179,-5.867480776,2.50751334,-8.55918754,grey,40.60066426,34.02053844
CH,7,EN_CH_7,CA3,38.07189,-119.07318,CA,1971,NA,speciosa,53.20604263,26.93396339,-1.263523602,-1.398074554,-2.535615121,grey,40.60066426,34.02053844
CI,1,EN_CI_1,city,37.11173,-113.56686,UT,888,NA,graveolens,-135.0305584,3.803565161,23.64179171,-121.1754513,-18.29599575,green,-134.222868,4.769051515
CI,2,EN_CI_2,city,37.11173,-113.56686,UT,888,NA,graveolens,-130.1408575,4.241858666,21.64615036,-110.4791912,-15.85567511,green,-134.222868,4.769051515
CI,3,EN_CI_3,city,37.11173,-113.56686,UT,888,NA,graveolens,-134.0250325,5.259044292,24.26076504,-121.9055118,-17.78710307,green,-134.222868,4.769051515
CI,4,EN_CI_4,city,37.11173,-113.56686,UT,888,NA,graveolens,-135.5262824,5.562022902,26.73003324,-125.3162393,-18.65950413,green,-134.222868,4.769051515
CI,5,EN_CI_5,city,37.11173,-113.56686,UT,888,NA,graveolens,-136.3916093,4.978766551,25.24052184,-123.0489509,-17.6171185,green,-134.222868,4.769051515
CL,1,EN_CL_1,10-6 cliff,43.70761,-118.51556,OR,1372,NA,salicifolia,70.34543723,-72.44078915,13.84041876,-15.66498735,27.00572192,grey,69.19876481,-70.37921963
CL,2,EN_CL_2,10-6 cliff,43.70761,-118.51556,OR,1372,NA,salicifolia,68.32519902,-70.04610619,10.96219506,-15.51426654,26.97090037,grey,69.19876481,-70.37921963
CL,3,EN_CL_3,10-6 cliff,43.70761,-118.51556,OR,1372,NA,salicifolia,71.3736293,-74.18087362,11.60514963,-16.63513983,29.91720274,grey,69.19876481,-70.37921963
CL,4,EN_CL_4,10-6 cliff,43.70761,-118.51556,OR,1372,NA,salicifolia,70.45825597,-65.68300218,12.31011467,-14.96825985,27.41936371,grey,69.19876481,-70.37921963
CL,5,EN_CL_5,10-6 cliff,43.70761,-118.51556,OR,1372,NA,salicifolia,69.45791173,-69.99445178,11.65584876,-14.98950596,28.52582799,grey,69.19876481,-70.37921963
CL,6,EN_CL_6,10-6 cliff,43.70761,-118.51556,OR,1372,NA,salicifolia,65.23215561,-69.93009485,10.50155903,-14.08369635,26.9234209,grey,69.19876481,-70.37921963
CN,1,EN_CN_1,corona,41.94453,-118.67245,OR,1257,NA,leiosperma,-82.77683052,-31.96199643,-64.19775966,45.99243819,-2.693006075,green,-80.87768481,-32.65977326
CN,2,EN_CN_2,corona,41.94453,-118.67245,OR,1257,NA,leiosperma,-81.83036934,-30.4404846,-60.17561905,42.87303702,-3.956878357,green,-80.87768481,-32.65977326
CN,4,EN_CN_4,corona,41.94453,-118.67245,OR,1257,NA,leiosperma,-80.61086941,-35.4523344,-74.26505344,51.32677023,-5.146791897,green,-80.87768481,-32.65977326
CN,5,EN_CN_5,corona,41.94453,-118.67245,OR,1257,NA,leiosperma,-79.22164161,-31.83256043,-69.36818901,48.58070204,-2.555868993,green,-80.87768481,-32.65977326
CN,6,EN_CN_6,corona,41.94453,-118.67245,OR,1257,NA,leiosperma,-79.94871317,-33.61149044,-69.14154531,49.07587744,-5.225006847,green,-80.87768481,-32.65977326
CO,1,EN_CO_1,CA1,37.81108,-118.5214,CA,1694,NA,oreophila,-90.7091262,-20.85767955,-61.00318763,49.19776997,-2.129949992,green,-88.8953147,-19.32152228
CO,2,EN_CO_2,CA1,37.81108,-118.5214,CA,1694,NA,oreophila,-90.02411265,-16.73171414,-40.18948732,35.38093474,-1.568278372,green,-88.8953147,-19.32152228
CO,3,EN_CO_3,CA1,37.81108,-118.5214,CA,1694,NA,oreophila,-88.36308255,-19.99896997,-57.47920907,46.17292286,-2.577739492,green,-88.8953147,-19.32152228
CO,4,EN_CO_4,CA1,37.81108,-118.5214,CA,1694,NA,oreophila,-90.19715693,-20.23820678,-58.05008253,46.58905794,-3.303357855,green,-88.8953147,-19.32152228
CO,5,EN_CO_5,CA1,37.81108,-118.5214,CA,1694,NA,oreophila,-85.18309515,-18.78104096,-54.64600736,44.50564013,-3.351591891,green,-88.8953147,-19.32152228
CS,1,EN_CS_1,CP3-69,37.04314,-112.19856,UT,1647,NA,? green leaves,-132.5609775,4.534138926,19.77133317,-109.8329374,-13.53614901,green,-133.943491,4.562278772
CS,2,EN_CS_2,CP3-69,37.04314,-112.19856,UT,1647,NA,? green leaves,-133.5125626,4.544098909,18.91163733,-113.8568193,-15.96741857,green,-133.943491,4.562278772
CS,3,EN_CS_3,CP3-69,37.04314,-112.19856,UT,1647,NA,? green leaves,-137.1414749,6.061414634,21.80698465,-123.4652733,-14.71102645,green,-133.943491,4.562278772
CS,4,EN_CS_4,CP3-69,37.04314,-112.19856,UT,1647,NA,? green leaves,-132.3337859,4.708247346,19.43627856,-113.0784086,-14.78983848,green,-133.943491,4.562278772
CS,5,EN_CS_5,CP3-69,37.04314,-112.19856,UT,1647,NA,? green leaves,-134.2383339,3.568880867,22.87703759,-112.1097022,-16.34461491,green,-133.943491,4.562278772
CS,6,EN_CS_6,CP3-69,37.04314,-112.19856,UT,1647,NA,? green leaves,-133.8738111,3.956891947,20.39968747,-116.8303811,-15.29605601,green,-133.943491,4.562278772
CT,1,EN_CT_1,CA2,37.89452,-118.85651,CA,2443,NA,oreophila,-90.62096817,-24.03984909,-62.67540215,46.7944896,-3.944138805,green,-91.10189021,-23.49956438
CT,2,EN_CT_2,CA2,37.89452,-118.85651,CA,2443,NA,oreophila,-91.70632747,-23.96144199,-63.13113657,48.3091849,-3.052355743,green,-91.10189021,-23.49956438
CT,3,EN_CT_3,CA2,37.89452,-118.85651,CA,2443,NA,oreophila,-88.99407284,-23.57698732,-61.54777803,46.23174304,-2.784560396,green,-91.10189021,-23.49956438
CT,4,EN_CT_4,CA2,37.89452,-118.85651,CA,2443,NA,oreophila,-92.60209611,-22.35769253,-62.15611586,45.76751972,-3.597746691,green,-91.10189021,-23.49956438
CT,5,EN_CT_5,CA2,37.89452,-118.85651,CA,2443,NA,oreophila,-91.50106976,-23.32065046,-63.16678294,48.23033355,-4.817630815,green,-91.10189021,-23.49956438
CT,6,EN_CT_6,CA2,37.89452,-118.85651,CA,2443,NA,oreophila,-91.18680693,-23.74076491,-64.62408415,48.74985557,-4.114801685,green,-91.10189021,-23.49956438
CV,1,EN_CV_1,CP3-70,37.76715,-113.16933,UT,1758,NA,? Gray leaves,10.80819207,98.55796004,-8.248524239,2.16281857,83.99510842,hybrid,14.55527535,92.09658003
CV,2,EN_CV_2,CP3-70,37.76715,-113.16933,UT,1758,NA,? Gray leaves,15.97417052,89.65382763,-7.494281889,1.388741296,74.44678253,hybrid,14.55527535,92.09658003
